,central_d,delay,event_label,event_length,event_recalled,events,fc,movie,net1_label,net2_label,path_length,percent_events,peri_d,subject,window,boundary_diff,total_details,total_details_log,peri_d_log,fc_mc
3666,0.5,2,13,81.0,1.0,13,-0.01971851347814167,barmaid,postHC,PMN,2.4063813559720404,0.57,4.0,sub-128,event_middle,0.14550744742155075,4.5,1.5040773967762742,1.3862943611198906,-0.28453914237439754
3667,3.0,2,14,111.0,1.0,14,-0.23033096860375465,barmaid,postHC,PMN,2.7767786946864637,0.57,17.5,sub-128,event_middle,2.3349489569664,20.5,3.0204248861443626,2.8622008809294686,-0.4951515975000105
3668,8.0,2,1,48.0,1.0,1,0.2756912221290897,barmaid,postHC,PMN,1.9883631029775917,0.57,9.5,sub-129,event_middle,-0.46426554554636823,17.5,2.8622008809294686,2.2512917986064953,0.11344771162552778
3670,3.0,2,3,51.0,1.0,3,0.24630970345933656,barmaid,postHC,PMN,2.094179964896618,0.57,12.5,sub-129,event_middle,0.2545832106843591,15.5,2.740840023925201,2.5257286443082556,0.08406619295577464
3673,0.5,2,6,41.0,1.0,6,0.026227256129924353,barmaid,postHC,PMN,2.3386110290828324,0.57,5.0,sub-129,event_middle,-0.12352463975548744,5.5,1.7047480922384253,1.6094379124341003,-0.13601625437363757
3676,0.0,2,9,36.0,1.0,9,0.5754154739149707,barmaid,postHC,PMN,1.569599625632198,0.57,5.0,sub-129,event_middle,0.11721943132579327,5.0,1.6094379124341003,1.6094379124341003,0.4131719634114088
3677,0.0,2,10,55.0,1.0,10,0.8559792696987758,barmaid,postHC,PMN,1.2430222924545602,0.57,1.5,sub-129,event_middle,0.28400194784626365,1.5,0.4054651081081644,0.4054651081081644,0.6937357591952139
3678,0.5,2,11,63.0,1.0,11,0.3176550653988907,barmaid,postHC,PMN,1.9557880494761675,0.57,12.5,sub-129,event_middle,-0.023943476378917694,13.0,2.5649493574615367,2.5257286443082556,0.1554115548953288
3680,0.5,2,13,81.0,1.0,13,0.7326157266915757,barmaid,postHC,PMN,1.3907377911597465,0.57,6.5,sub-129,event_middle,-0.045406632125377655,7.0,1.9459101490553132,1.8718021769015913,0.5703722161880138
3681,3.5,2,14,111.0,1.0,14,-0.39941872727183475,barmaid,postHC,PMN,3.0281485641876222,0.57,6.0,sub-129,event_middle,-0.12100278120487928,9.5,2.2512917986064953,1.791759469228055,-0.5616622377753967
3684,5.5,2,3,51.0,1.0,3,0.032169817422259626,barmaid,postHC,PMN,2.357825759060073,0.43,5.0,sub-130,event_middle,-2.7911950647830963,10.5,2.3513752571634776,1.6094379124341003,0.09281630312296042
3686,1.5,2,5,91.0,1.0,5,-0.2577019253623467,barmaid,postHC,PMN,2.8110233843198027,0.43,1.5,sub-130,event_middle,-2.194864025339484,3.0,1.0986122886681098,0.4054651081081644,-0.1970554396616459
3688,2.5,2,7,98.0,1.0,7,0.14929448888868047,barmaid,postHC,PMN,2.188272719919332,0.43,0.5,sub-130,event_middle,-2.122700482606888,3.0,1.0986122886681098,-0.6931471805599453,0.20994097458938127
3692,1.5,2,11,63.0,1.0,11,-0.8233939285923615,barmaid,postHC,PMN,3.309922937822936,0.43,7.0,sub-130,event_middle,-0.5669455975294113,8.5,2.1400661634962708,1.9459101490553132,-0.7627474428916607
3694,0.5,2,13,81.0,1.0,13,0.24351345192613774,barmaid,postHC,PMN,2.2034856389757542,0.43,5.5,sub-130,event_middle,-0.674716167151928,6.0,1.791759469228055,1.7047480922384253,0.3041599376268385
3695,5.0,2,14,111.0,1.0,14,-0.36883875638919245,barmaid,postHC,PMN,2.912975417877366,0.43,9.5,sub-130,event_middle,1.8688835054636002,14.5,2.6741486494265287,2.2512917986064953,-0.30819227068849164
3696,6.5,2,1,61.0,1.0,1,0.3170540115336807,bluestreets,postHC,PMN,2.0253422333400706,0.5,11.5,sub-000,event_middle,-0.5368968397378922,18.0,2.8903717578961645,2.4423470353692043,0.16901418203936008
3697,0.0,2,2,62.0,1.0,2,0.7728073148032722,bluestreets,postHC,PMN,1.430126128882992,0.5,6.0,sub-000,event_middle,-1.1069658175110817,6.0,1.791759469228055,1.791759469228055,0.6247674853089517
3698,4.0,2,3,62.0,1.0,3,-0.2732675727494225,bluestreets,postHC,PMN,2.882245631794056,0.5,7.0,sub-000,event_middle,-0.37615105882287025,11.0,2.3978952727983707,1.9459101490553132,-0.4213074022437431
3699,1.5,2,4,67.0,1.0,4,0.0072321473804738785,bluestreets,postHC,PMN,2.893429965651821,0.5,1.0,sub-000,event_middle,-1.1361610442399979,2.5,0.9162907318741551,0.0,-0.14080768211384673
3700,1.0,2,5,60.0,1.0,5,-0.028237476732183048,bluestreets,postHC,PMN,2.465820836226603,0.5,13.5,sub-000,event_middle,1.0620857570320368,14.5,2.6741486494265287,2.6026896854443837,-0.17627730622650364
3702,0.0,2,7,67.0,1.0,7,0.3281572051797776,bluestreets,postHC,PMN,1.9187066398288521,0.5,9.0,sub-000,event_middle,1.2319712787866592,9.0,2.1972245773362196,2.1972245773362196,0.180117375685457
3709,6.5,2,14,89.0,1.0,14,0.1730454357017387,bluestreets,postHC,PMN,2.166402475940192,0.5,15.5,sub-000,event_middle,2.276355504989624,22.0,3.091042453358316,2.740840023925201,0.025005606207418096
3710,5.5,2,1,61.0,1.0,1,0.11462736023933488,bluestreets,postHC,PMN,2.2840796170992803,0.9285714285714286,13.5,sub-101,event_middle,0.8014546036720276,19.0,2.9444389791664403,2.6026896854443837,-0.03576171226834725
3711,2.5,2,2,62.0,1.0,2,-0.03570841587191937,bluestreets,postHC,PMN,2.4477207706973343,0.9285714285714286,9.0,sub-101,event_middle,1.5288460701704025,11.5,2.4423470353692043,2.1972245773362196,-0.1860974883796015
3712,5.0,2,3,62.0,1.0,3,-0.055941823396940704,bluestreets,postHC,PMN,2.4521955174537027,0.9285714285714286,19.0,sub-101,event_middle,-0.36676546931266785,24.0,3.1780538303479458,2.9444389791664403,-0.20633089590462284
3713,2.0,2,4,67.0,1.0,4,0.12124127772891335,bluestreets,postHC,PMN,2.305761513397736,0.9285714285714286,7.0,sub-101,event_middle,-0.5919419899582863,9.0,2.1972245773362196,1.9459101490553132,-0.029147794778768776
3714,0.5,2,5,60.0,1.0,5,0.382482700617258,bluestreets,postHC,PMN,1.860244145435679,0.9285714285714286,10.5,sub-101,event_middle,1.7465053126215935,11.0,2.3978952727983707,2.3513752571634776,0.23209362810957584
3715,0.0,2,6,52.0,1.0,6,-0.4179209154530145,bluestreets,postHC,PMN,3.112387225922102,0.9285714285714286,2.5,sub-101,event_middle,-1.1683107949793339,2.5,0.9162907318741551,0.9162907318741551,-0.5683099879606966
3716,0.0,2,7,67.0,1.0,7,-0.17870514033308224,bluestreets,postHC,PMN,2.7219232422391806,0.9285714285714286,23.0,sub-101,event_middle,-0.40939728170633316,23.0,3.1354942159291497,3.1354942159291497,-0.32909421284076434
3717,4.0,2,8,43.0,1.0,8,0.017696550595947623,bluestreets,postHC,PMN,2.458000167588383,0.9285714285714286,11.5,sub-101,event_middle,-0.7007829248905182,15.5,2.740840023925201,2.4423470353692043,-0.1326925219117345
3718,0.0,2,9,71.0,1.0,9,-0.0025207602968621567,bluestreets,postHC,PMN,2.421032842784197,0.9285714285714286,17.5,sub-101,event_middle,1.907320350408554,17.5,2.8622008809294686,2.8622008809294686,-0.1529098328045443
3719,7.0,2,10,75.0,1.0,10,0.03705817051405752,bluestreets,postHC,PMN,2.3828539510307305,0.9285714285714286,23.0,sub-101,event_middle,3.061258167028427,30.0,3.4011973816621555,3.1354942159291497,-0.11333090199362461
3720,2.0,2,11,59.0,1.0,11,0.17976883742528457,bluestreets,postHC,PMN,2.1269805843070033,0.9285714285714286,10.0,sub-101,event_middle,-1.866956852376461,12.0,2.4849066497880004,2.302585092994046,0.02937976491760244
3721,1.0,2,12,20.0,1.0,12,-0.08827681967851779,bluestreets,postHC,PMN,2.61383139253156,0.9285714285714286,2.0,sub-101,event_middle,-1.9216646403074265,3.0,1.0986122886681098,0.6931471805599453,-0.23866589218619993
3723,5.0,2,14,89.0,1.0,14,-0.5053413543178283,bluestreets,postHC,PMN,3.143614130999314,0.9285714285714286,16.0,sub-101,event_middle,2.900262624025345,21.0,3.044522437723423,2.772588722239781,-0.6557304268255104
3724,9.5,0,1,61.0,1.0,1,0.21794137456038754,bluestreets,postHC,PMN,2.141996486884994,0.42857142857142855,6.0,sub-102,event_middle,-0.1409682184457779,15.5,2.740840023925201,1.791759469228055,0.14827540560196456
3725,0.0,0,2,62.0,1.0,2,0.5702701515110223,bluestreets,postHC,PMN,1.6898389603170338,0.42857142857142855,1.5,sub-102,event_middle,-0.516363725066185,1.5,0.4054651081081644,0.4054651081081644,0.5006041825525994
3726,1.0,0,3,62.0,1.0,3,0.2311867889721144,bluestreets,postHC,PMN,2.126601759441249,0.42857142857142855,1.0,sub-102,event_middle,-0.06642723828554153,2.0,0.6931471805599453,0.0,0.16152082001369145
3728,1.0,0,5,60.0,1.0,5,-0.2502980082194161,bluestreets,postHC,PMN,2.7559781159533365,0.42857142857142855,1.5,sub-102,event_middle,-1.3377994373440742,2.5,0.9162907318741551,0.4054651081081644,-0.3199639771778391
3733,1.0,0,10,75.0,1.0,10,0.1830126270018365,bluestreets,postHC,PMN,2.2264312874740804,0.42857142857142855,0.5,sub-102,event_middle,-2.3713603168725967,1.5,0.4054651081081644,-0.6931471805599453,0.11334665804341353
3737,3.5,0,14,89.0,1.0,14,-0.6074298667047439,bluestreets,postHC,PMN,3.0802001818249987,0.42857142857142855,0.5,sub-102,event_middle,0.23671779669166426,4.0,1.3862943611198906,-0.6931471805599453,-0.6770958356631668
3738,7.0,0,1,61.0,1.0,1,0.1676432443670223,bluestreets,postHC,PMN,2.3223249103248933,0.5,3.0,sub-103,event_middle,1.247907595068682,10.0,2.302585092994046,1.0986122886681098,0.003956861187018018
3740,3.5,0,3,62.0,1.0,3,-0.19894163083015456,bluestreets,postHC,PMN,2.7723791244924834,0.5,2.0,sub-103,event_middle,-3.067283272743225,5.5,1.7047480922384253,0.6931471805599453,-0.3626280140101589
3741,0.5,0,4,67.0,1.0,4,0.30733474202791106,bluestreets,postHC,PMN,2.0679213263774687,0.5,2.5,sub-103,event_middle,0.3925283318385482,3.0,1.0986122886681098,0.9162907318741551,0.14364835884790678
3742,3.5,0,5,60.0,1.0,5,-0.03748424330251476,bluestreets,postHC,PMN,2.503635309821872,0.5,2.0,sub-103,event_middle,0.05950866639614105,5.5,1.7047480922384253,0.6931471805599453,-0.20117062648251904
3744,0.0,0,7,67.0,1.0,7,0.43405360146761907,bluestreets,postHC,PMN,1.748626975143886,0.5,5.0,sub-103,event_middle,0.11693786084651947,5.0,1.6094379124341003,1.6094379124341003,0.2703672182876148
3747,5.0,0,10,75.0,1.0,10,0.4093915717490478,bluestreets,postHC,PMN,1.8889401997546116,0.5,3.5,sub-103,event_middle,0.8222398795187473,8.5,2.1400661634962708,1.252762968495368,0.2457051885690435
3751,5.5,0,14,89.0,1.0,14,-0.41480522946569276,bluestreets,postHC,PMN,3.0466065280065133,0.5,1.5,sub-103,event_middle,2.29681646078825,7.0,1.9459101490553132,0.4054651081081644,-0.578491612645697
3752,5.0,2,1,61.0,1.0,1,0.4115529689010429,bluestreets,postHC,PMN,1.9881432455968848,0.7142857142857143,9.5,sub-104,event_middle,0.8494016537442803,14.5,2.6741486494265287,2.2512917986064953,0.1390056411356564
3753,0.0,2,2,62.0,1.0,2,0.8263240630302885,bluestreets,postHC,PMN,1.3168220239685358,0.7142857142857143,4.0,sub-104,event_middle,2.779043734073639,4.0,1.3862943611198906,1.3862943611198906,0.5537767352649019
3754,3.0,2,3,62.0,1.0,3,1.267710425328069,bluestreets,postHC,PMN,0.9259967415422047,0.7142857142857143,0.5,sub-104,event_middle,1.9074383974075317,3.5,1.252762968495368,-0.6931471805599453,0.9951630975626826
3756,2.5,2,5,60.0,1.0,5,-0.34738895844074885,bluestreets,postHC,PMN,2.8861168746761905,0.7142857142857143,11.5,sub-104,event_middle,4.404878407716751,14.0,2.6390573296152584,2.4423470353692043,-0.6199362862061354
3758,0.0,2,7,67.0,1.0,7,1.2297481374284704,bluestreets,postHC,PMN,0.9234374252980202,0.7142857142857143,8.5,sub-104,event_middle,0.22867451608181,8.5,2.1400661634962708,2.1400661634962708,0.957200809663084
3759,3.0,2,8,43.0,1.0,8,0.29302628883404264,bluestreets,postHC,PMN,1.9979593785818046,0.7142857142857143,4.0,sub-104,event_middle,2.8631187761202455,7.0,1.9459101490553132,1.3862943611198906,0.0204789610686561
3760,0.5,2,9,71.0,1.0,9,0.12480473895583072,bluestreets,postHC,PMN,2.2339842778773455,0.7142857142857143,0.5,sub-104,event_middle,2.0963803827762604,1.0,0.0,-0.6931471805599453,-0.14774258880955582
3761,6.0,2,10,75.0,1.0,10,0.5176464576836097,bluestreets,postHC,PMN,1.6973296051788147,0.7142857142857143,2.5,sub-104,event_middle,0.44573014974594116,8.5,2.1400661634962708,0.9162907318741551,0.2450991299182232
3762,1.0,2,11,59.0,1.0,11,0.17736979010024725,bluestreets,postHC,PMN,2.2225748867826645,0.7142857142857143,5.0,sub-104,event_middle,-0.910931184887886,6.0,1.791759469228055,1.6094379124341003,-0.09517753766513928
3765,3.0,2,14,89.0,1.0,14,0.4267958088122276,bluestreets,postHC,PMN,1.768863285501445,0.7142857142857143,9.5,sub-104,event_middle,5.0864269733428955,12.5,2.5257286443082556,2.2512917986064953,0.15424848104684108
3766,3.5,2,1,61.0,1.0,1,0.36659707144275844,bluestreets,postHC,PMN,2.005826243458388,0.7857142857142857,11.0,sub-105,event_middle,-0.486844003200531,14.5,2.6741486494265287,2.3978952727983707,0.2788832338870059
3767,2.0,2,2,62.0,1.0,2,0.31304040049566995,bluestreets,postHC,PMN,2.02530747104,0.7857142857142857,12.5,sub-105,event_middle,1.767430211417377,14.5,2.6741486494265287,2.5257286443082556,0.22532656293991743
3768,6.0,2,3,62.0,1.0,3,0.3704417504384443,bluestreets,postHC,PMN,1.908213109905752,0.7857142857142857,5.0,sub-105,event_middle,1.5133752971887589,11.0,2.3978952727983707,1.6094379124341003,0.2827279128826918
3769,0.0,2,4,67.0,1.0,4,-0.055578981459453496,bluestreets,postHC,PMN,2.502548805843906,0.7857142857142857,5.5,sub-105,event_middle,-0.05360209941864014,5.5,1.7047480922384253,1.7047480922384253,-0.143292819015206
3770,3.0,2,5,60.0,1.0,5,0.33438827883352534,bluestreets,postHC,PMN,1.9683733632303484,0.7857142857142857,14.5,sub-105,event_middle,0.6489339172840118,17.5,2.8622008809294686,2.6741486494265287,0.24667444127777283
3772,0.0,2,7,67.0,1.0,7,0.1667136565965778,bluestreets,postHC,PMN,2.135442124267892,0.7857142857142857,13.5,sub-105,event_middle,-0.20141249895095825,13.5,2.6026896854443837,2.6026896854443837,0.0789998190408253
3773,5.0,2,8,43.0,1.0,8,0.541940171788749,bluestreets,postHC,PMN,1.6305111717992606,0.7857142857142857,18.0,sub-105,event_middle,0.3640674650669098,23.0,3.1354942159291497,2.8903717578961645,0.45422633423299646
3774,0.0,2,9,71.0,1.0,9,0.1958408278514248,bluestreets,postHC,PMN,2.0642155445034613,0.7857142857142857,8.0,sub-105,event_middle,-0.328230082988739,8.0,2.0794415416798357,2.0794415416798357,0.10812699029567228
3775,7.5,2,10,75.0,1.0,10,0.13582805272420592,bluestreets,postHC,PMN,2.2871304298704827,0.7857142857142857,7.5,sub-105,event_middle,2.1762975305318832,15.0,2.70805020110221,2.0149030205422647,0.04811421516845342
3776,3.5,2,11,59.0,1.0,11,0.08598727999178833,bluestreets,postHC,PMN,2.2677042404974075,0.7857142857142857,15.0,sub-105,event_middle,0.38363730162382126,18.5,2.917770732084279,2.70805020110221,-0.0017265575639641706
3779,6.5,2,14,89.0,1.0,14,0.33045173893546886,bluestreets,postHC,PMN,1.9106255870688302,0.7857142857142857,12.5,sub-105,event_middle,1.5435898751020432,19.0,2.9444389791664403,2.5257286443082556,0.24273790137971635
3780,5.0,0,1,61.0,1.0,1,0.06555716480177574,bluestreets,postHC,PMN,2.4427278623411386,0.6428571428571429,12.5,sub-106,event_middle,1.07040835916996,17.5,2.8622008809294686,2.5257286443082556,0.06882724097920115
3781,0.0,0,2,62.0,1.0,2,0.4784350259038459,bluestreets,postHC,PMN,1.7596590050141672,0.6428571428571429,3.5,sub-106,event_middle,0.13003895431756973,3.5,1.252762968495368,1.252762968495368,0.4817051020812713
3782,5.0,0,3,62.0,1.0,3,-0.005920187871111353,bluestreets,postHC,PMN,2.374741035625792,0.6428571428571429,8.5,sub-106,event_middle,-0.960665438324213,13.5,2.6026896854443837,2.1400661634962708,-0.002650111693685943
3783,0.0,0,4,67.0,1.0,4,0.4042114850072888,bluestreets,postHC,PMN,1.9158921623254077,0.6428571428571429,2.5,sub-106,event_middle,-0.34659672901034355,2.5,0.9162907318741551,0.9162907318741551,0.40748156118471424
3784,2.5,0,5,60.0,1.0,5,-0.09248898539177047,bluestreets,postHC,PMN,2.5677446687063767,0.6428571428571429,5.5,sub-106,event_middle,1.5237462744116783,8.0,2.0794415416798357,1.7047480922384253,-0.08921890921434507
3787,0.5,0,8,43.0,1.0,8,-0.30277648719175193,bluestreets,postHC,PMN,2.840941623273725,0.6428571428571429,1.5,sub-106,event_middle,3.123737931251526,2.0,0.6931471805599453,0.4054651081081644,-0.2995064110143265
3788,0.0,0,9,71.0,1.0,9,-0.34186306431563446,bluestreets,postHC,PMN,2.771035416172603,0.6428571428571429,5.5,sub-106,event_middle,9.44748204946518,5.5,1.7047480922384253,1.7047480922384253,-0.33859298813820904
3789,4.0,0,10,75.0,1.0,10,-0.44886248987360283,bluestreets,postHC,PMN,3.0622362008593043,0.6428571428571429,2.5,sub-106,event_middle,-0.39118853211402893,6.5,1.8718021769015913,0.9162907318741551,-0.4455924136961774
3793,4.5,0,14,89.0,1.0,14,-0.4279812387077399,bluestreets,postHC,PMN,2.9454937223434263,0.6428571428571429,6.0,sub-106,event_middle,-0.42565739154815674,10.5,2.3513752571634776,1.791759469228055,-0.4247111625303145
3794,4.5,0,1,61.0,1.0,1,0.5897465362642814,bluestreets,postHC,PMN,1.6405863191565935,0.8571428571428571,20.0,sub-108,event_middle,-0.39699462801218033,24.5,3.1986731175506815,2.995732273553991,0.4417475017136533
3795,0.0,0,2,62.0,1.0,2,0.7795845642228846,bluestreets,postHC,PMN,1.3671185334659839,0.8571428571428571,3.5,sub-108,event_middle,0.0847817063331604,3.5,1.252762968495368,1.252762968495368,0.6315855296722565
3796,4.5,0,3,62.0,1.0,3,0.006264416871451253,bluestreets,postHC,PMN,2.4427427619249165,0.8571428571428571,6.0,sub-108,event_middle,0.8158670328557491,10.5,2.3513752571634776,1.791759469228055,-0.1417346176791769
3797,1.5,0,4,67.0,1.0,4,0.11062394929098217,bluestreets,postHC,PMN,2.3353885074267686,0.8571428571428571,3.5,sub-108,event_middle,-1.2862891256809235,5.0,1.6094379124341003,1.252762968495368,-0.03737508525964599
3798,2.5,0,5,60.0,1.0,5,0.3722011760931581,bluestreets,postHC,PMN,1.831475750418109,0.8571428571428571,6.5,sub-108,event_middle,0.40311043709516525,9.0,2.1972245773362196,1.8718021769015913,0.22420214154252996
3800,0.5,0,7,67.0,1.0,7,0.39786122696018716,bluestreets,postHC,PMN,1.8058716955982133,0.8571428571428571,7.5,sub-108,event_middle,0.6648203209042549,8.0,2.0794415416798357,2.0149030205422647,0.249862192409559
3801,3.0,0,8,43.0,1.0,8,0.45898541291461886,bluestreets,postHC,PMN,1.7487669244992883,0.8571428571428571,4.0,sub-108,event_middle,1.3588258624076843,7.0,1.9459101490553132,1.3862943611198906,0.3109863783639907
3802,1.0,0,9,71.0,1.0,9,0.6271502568979103,bluestreets,postHC,PMN,1.6118834220741618,0.8571428571428571,3.0,sub-108,event_middle,0.7883931137621403,4.0,1.3862943611198906,1.0986122886681098,0.47915122234728214
3803,3.5,0,10,75.0,1.0,10,-0.139548257466352,bluestreets,postHC,PMN,2.6129266115393874,0.8571428571428571,4.0,sub-108,event_middle,1.7334628105163574,7.5,2.0149030205422647,1.3862943611198906,-0.28754729201698015
3804,4.0,0,11,59.0,1.0,11,0.505742059498119,bluestreets,postHC,PMN,1.7380692198445036,0.8571428571428571,6.0,sub-108,event_middle,-0.007379133254289627,10.0,2.302585092994046,1.791759469228055,0.3577430249474909
3805,2.0,0,12,20.0,1.0,12,0.31874289841471215,bluestreets,postHC,PMN,1.9853157253242102,0.8571428571428571,4.0,sub-108,event_middle,-0.5032502710819244,6.0,1.791759469228055,1.3862943611198906,0.170743863864084
3807,4.0,0,14,89.0,1.0,14,-0.385442810317091,bluestreets,postHC,PMN,2.936746297664923,0.8571428571428571,7.0,sub-108,event_middle,1.3295321613550186,11.0,2.3978952727983707,1.9459101490553132,-0.5334418448677192
3808,6.5,2,1,61.0,1.0,1,0.5235641791798668,bluestreets,postHC,PMN,1.6852360248490161,0.6428571428571429,11.5,sub-109,event_middle,2.58879217505455,18.0,2.8903717578961645,2.4423470353692043,0.4150946664293382
3810,5.0,2,3,62.0,1.0,3,0.0021517888808112637,bluestreets,postHC,PMN,2.3927417438769205,0.6428571428571429,5.5,sub-109,event_middle,0.3192278277128935,10.5,2.3513752571634776,1.7047480922384253,-0.10631772386971731
3811,1.0,2,4,67.0,1.0,4,0.8772677623547285,bluestreets,postHC,PMN,1.3540536450024376,0.6428571428571429,5.5,sub-109,event_middle,-1.552968680858612,6.5,1.8718021769015913,1.7047480922384253,0.7687982496041998
3812,4.0,2,5,60.0,1.0,5,-0.4043372366316674,bluestreets,postHC,PMN,2.9031646105752547,0.6428571428571429,7.0,sub-109,event_middle,-1.5608868226408958,11.0,2.3978952727983707,1.9459101490553132,-0.512806749382196
3813,0.0,2,6,52.0,1.0,6,-0.299061691408925,bluestreets,postHC,PMN,2.786658279788521,0.6428571428571429,3.5,sub-109,event_middle,-1.1448915749788284,3.5,1.252762968495368,1.252762968495368,-0.4075312041594536
3815,1.5,2,8,43.0,1.0,8,0.18913715320738936,bluestreets,postHC,PMN,2.206384918115105,0.6428571428571429,0.5,sub-109,event_middle,0.5132918138988316,2.0,0.6931471805599453,-0.6931471805599453,0.08066764045686078
3816,1.0,2,9,71.0,1.0,9,0.11759683906322999,bluestreets,postHC,PMN,2.217771189230424,0.6428571428571429,5.0,sub-109,event_middle,0.2632979694753885,6.0,1.791759469228055,1.6094379124341003,0.009127326312701411
3817,4.0,2,10,75.0,1.0,10,-0.34072108389354544,bluestreets,postHC,PMN,2.8602791215964416,0.6428571428571429,2.5,sub-109,event_middle,4.796797543764114,6.5,1.8718021769015913,0.9162907318741551,-0.449190596644074
